photo_id,iiif_manifest_emanuscripta,iiif_image_emanuscripta
image_1169,https://www.e-manuscripta.ch/i3f/v20/1984513/manifest,https://www.e-manuscripta.ch/i3f/v21/1984514/full/304/0/default.jpg
image_1170,https://www.e-manuscripta.ch/i3f/v20/1984518/manifest,https://www.e-manuscripta.ch/i3f/v21/1984519/full/304/0/default.jpg
image_1171,https://www.e-manuscripta.ch/i3f/v20/1984522/manifest,https://www.e-manuscripta.ch/i3f/v21/1984523/full/304/0/default.jpg
image_1172,https://www.e-manuscripta.ch/i3f/v20/1984527/manifest,https://www.e-manuscripta.ch/i3f/v21/1984528/full/304/0/default.jpg
image_1173,https://www.e-manuscripta.ch/i3f/v20/1984532/manifest,https://www.e-manuscripta.ch/i3f/v21/1984533/full/304/0/default.jpg
image_1174,https://www.e-manuscripta.ch/i3f/v20/1984537/manifest,https://www.e-manuscripta.ch/i3f/v21/1984538/full/304/0/default.jpg
image_1175,https://www.e-manuscripta.ch/i3f/v20/1984541/manifest,https://www.e-manuscripta.ch/i3f/v21/1984542/full/304/0/default.jpg
image_1176,https://www.e-manuscripta.ch/i3f/v20/1984546/manifest,https://www.e-manuscripta.ch/i3f/v21/1984547/full/304/0/default.jpg
image_1177,https://www.e-manuscripta.ch/i3f/v20/1984551/manifest,https://www.e-manuscripta.ch/i3f/v21/1984552/full/304/0/default.jpg
image_1178,https://www.e-manuscripta.ch/i3f/v20/1984555/manifest,https://www.e-manuscripta.ch/i3f/v21/1984556/full/304/0/default.jpg
image_1179,https://www.e-manuscripta.ch/i3f/v20/1984560/manifest,https://www.e-manuscripta.ch/i3f/v21/1984561/full/304/0/default.jpg
image_1180,https://www.e-manuscripta.ch/i3f/v20/1984565/manifest,https://www.e-manuscripta.ch/i3f/v21/1984566/full/304/0/default.jpg
image_1181,https://www.e-manuscripta.ch/i3f/v20/1984569/manifest,https://www.e-manuscripta.ch/i3f/v21/1984570/full/304/0/default.jpg
image_1182,https://www.e-manuscripta.ch/i3f/v20/1984574/manifest,https://www.e-manuscripta.ch/i3f/v21/1984575/full/304/0/default.jpg
image_1183,https://www.e-manuscripta.ch/i3f/v20/1984579/manifest,https://www.e-manuscripta.ch/i3f/v21/1984580/full/304/0/default.jpg
image_1184,https://www.e-manuscripta.ch/i3f/v20/1984583/manifest,https://www.e-manuscripta.ch/i3f/v21/1984584/full/304/0/default.jpg
image_1185,https://www.e-manuscripta.ch/i3f/v20/1984587/manifest,https://www.e-manuscripta.ch/i3f/v21/1984588/full/304/0/default.jpg
image_1186,https://www.e-manuscripta.ch/i3f/v20/1984592/manifest,https://www.e-manuscripta.ch/i3f/v21/1984593/full/304/0/default.jpg
image_1187,https://www.e-manuscripta.ch/i3f/v20/1984597/manifest,https://www.e-manuscripta.ch/i3f/v21/1984598/full/304/0/default.jpg
image_1188,https://www.e-manuscripta.ch/i3f/v20/1984603/manifest,https://www.e-manuscripta.ch/i3f/v21/1984604/full/304/0/default.jpg
image_1189,https://www.e-manuscripta.ch/i3f/v20/1984607/manifest,https://www.e-manuscripta.ch/i3f/v21/1984608/full/304/0/default.jpg
image_1190,https://www.e-manuscripta.ch/i3f/v20/1984612/manifest,https://www.e-manuscripta.ch/i3f/v21/1984613/full/304/0/default.jpg
image_1191,https://www.e-manuscripta.ch/i3f/v20/1984617/manifest,https://www.e-manuscripta.ch/i3f/v21/1984618/full/304/0/default.jpg
image_1192,https://www.e-manuscripta.ch/i3f/v20/1984621/manifest,https://www.e-manuscripta.ch/i3f/v21/1984622/full/304/0/default.jpg
image_1193,https://www.e-manuscripta.ch/i3f/v20/1984626/manifest,https://www.e-manuscripta.ch/i3f/v21/1984627/full/304/0/default.jpg
image_1194,https://www.e-manuscripta.ch/i3f/v20/1984630/manifest,https://www.e-manuscripta.ch/i3f/v21/1984631/full/304/0/default.jpg
image_1195,https://www.e-manuscripta.ch/i3f/v20/1984635/manifest,https://www.e-manuscripta.ch/i3f/v21/1984636/full/304/0/default.jpg
image_1196,https://www.e-manuscripta.ch/i3f/v20/1984639/manifest,https://www.e-manuscripta.ch/i3f/v21/1984640/full/304/0/default.jpg
image_1197,https://www.e-manuscripta.ch/i3f/v20/1984644/manifest,https://www.e-manuscripta.ch/i3f/v21/1984645/full/304/0/default.jpg
image_1198,https://www.e-manuscripta.ch/i3f/v20/1984649/manifest,https://www.e-manuscripta.ch/i3f/v21/1984650/full/304/0/default.jpg
image_1199,https://www.e-manuscripta.ch/i3f/v20/1984654/manifest,https://www.e-manuscripta.ch/i3f/v21/1984655/full/304/0/default.jpg
image_1200,https://www.e-manuscripta.ch/i3f/v20/1984658/manifest,https://www.e-manuscripta.ch/i3f/v21/1984659/full/304/0/default.jpg
image_1201,https://www.e-manuscripta.ch/i3f/v20/1984662/manifest,https://www.e-manuscripta.ch/i3f/v21/1984663/full/304/0/default.jpg
image_1202,https://www.e-manuscripta.ch/i3f/v20/1984667/manifest,https://www.e-manuscripta.ch/i3f/v21/1984668/full/304/0/default.jpg
image_1203,https://www.e-manuscripta.ch/i3f/v20/1984672/manifest,https://www.e-manuscripta.ch/i3f/v21/1984673/full/304/0/default.jpg
image_1204,https://www.e-manuscripta.ch/i3f/v20/1984676/manifest,https://www.e-manuscripta.ch/i3f/v21/1984677/full/304/0/default.jpg
image_1205,https://www.e-manuscripta.ch/i3f/v20/1984680/manifest,https://www.e-manuscripta.ch/i3f/v21/1984681/full/304/0/default.jpg
image_1206,https://www.e-manuscripta.ch/i3f/v20/1984685/manifest,https://www.e-manuscripta.ch/i3f/v21/1984686/full/304/0/default.jpg
image_1207,https://www.e-manuscripta.ch/i3f/v20/1984691/manifest,https://www.e-manuscripta.ch/i3f/v21/1984692/full/304/0/default.jpg
image_1208,https://www.e-manuscripta.ch/i3f/v20/1984695/manifest,https://www.e-manuscripta.ch/i3f/v21/1984696/full/304/0/default.jpg
image_1209,https://www.e-manuscripta.ch/i3f/v20/1984700/manifest,https://www.e-manuscripta.ch/i3f/v21/1984701/full/304/0/default.jpg
image_1210,https://www.e-manuscripta.ch/i3f/v20/1984705/manifest,https://www.e-manuscripta.ch/i3f/v21/1984706/full/304/0/default.jpg
image_1211,https://www.e-manuscripta.ch/i3f/v20/1984710/manifest,https://www.e-manuscripta.ch/i3f/v21/1984711/full/304/0/default.jpg
image_1212,https://www.e-manuscripta.ch/i3f/v20/1984715/manifest,https://www.e-manuscripta.ch/i3f/v21/1984716/full/304/0/default.jpg
image_1213,https://www.e-manuscripta.ch/i3f/v20/1984720/manifest,https://www.e-manuscripta.ch/i3f/v21/1984721/full/304/0/default.jpg
image_1214,https://www.e-manuscripta.ch/i3f/v20/1984725/manifest,https://www.e-manuscripta.ch/i3f/v21/1984726/full/304/0/default.jpg
image_1215,https://www.e-manuscripta.ch/i3f/v20/1984730/manifest,https://www.e-manuscripta.ch/i3f/v21/1984731/full/304/0/default.jpg
image_1216,https://www.e-manuscripta.ch/i3f/v20/1984734/manifest,https://www.e-manuscripta.ch/i3f/v21/1984735/full/304/0/default.jpg
image_1217,https://www.e-manuscripta.ch/i3f/v20/1984740/manifest,https://www.e-manuscripta.ch/i3f/v21/1984741/full/304/0/default.jpg
image_1218,https://www.e-manuscripta.ch/i3f/v20/1984744/manifest,https://www.e-manuscripta.ch/i3f/v21/1984745/full/304/0/default.jpg
image_1219,https://www.e-manuscripta.ch/i3f/v20/1984748/manifest,https://www.e-manuscripta.ch/i3f/v21/1984749/full/304/0/default.jpg
image_1220,https://www.e-manuscripta.ch/i3f/v20/1984753/manifest,https://www.e-manuscripta.ch/i3f/v21/1984754/full/304/0/default.jpg
image_1221,https://www.e-manuscripta.ch/i3f/v20/1984758/manifest,https://www.e-manuscripta.ch/i3f/v21/1984759/full/304/0/default.jpg
image_1222,https://www.e-manuscripta.ch/i3f/v20/1984763/manifest,https://www.e-manuscripta.ch/i3f/v21/1984764/full/304/0/default.jpg
image_1223,https://www.e-manuscripta.ch/i3f/v20/1984767/manifest,https://www.e-manuscripta.ch/i3f/v21/1984768/full/304/0/default.jpg
image_1224,https://www.e-manuscripta.ch/i3f/v20/1984772/manifest,https://www.e-manuscripta.ch/i3f/v21/1984773/full/304/0/default.jpg
image_1225,https://www.e-manuscripta.ch/i3f/v20/1984776/manifest,https://www.e-manuscripta.ch/i3f/v21/1984777/full/304/0/default.jpg
image_1226,https://www.e-manuscripta.ch/i3f/v20/1984781/manifest,https://www.e-manuscripta.ch/i3f/v21/1984782/full/304/0/default.jpg
image_1227,https://www.e-manuscripta.ch/i3f/v20/1984785/manifest,https://www.e-manuscripta.ch/i3f/v21/1984786/full/304/0/default.jpg
image_1228,https://www.e-manuscripta.ch/i3f/v20/1984790/manifest,https://www.e-manuscripta.ch/i3f/v21/1984791/full/304/0/default.jpg
image_1229,https://www.e-manuscripta.ch/i3f/v20/1984795/manifest,https://www.e-manuscripta.ch/i3f/v21/1984796/full/304/0/default.jpg
image_1230,https://www.e-manuscripta.ch/i3f/v20/1984799/manifest,https://www.e-manuscripta.ch/i3f/v21/1984800/full/304/0/default.jpg
image_1231,https://www.e-manuscripta.ch/i3f/v20/1984804/manifest,https://www.e-manuscripta.ch/i3f/v21/1984805/full/304/0/default.jpg
image_1232,https://www.e-manuscripta.ch/i3f/v20/1984808/manifest,https://www.e-manuscripta.ch/i3f/v21/1984809/full/304/0/default.jpg
image_1233,https://www.e-manuscripta.ch/i3f/v20/1984813/manifest,https://www.e-manuscripta.ch/i3f/v21/1984814/full/304/0/default.jpg
image_1234,https://www.e-manuscripta.ch/i3f/v20/1984818/manifest,https://www.e-manuscripta.ch/i3f/v21/1984819/full/304/0/default.jpg
image_1235,https://www.e-manuscripta.ch/i3f/v20/1984823/manifest,https://www.e-manuscripta.ch/i3f/v21/1984824/full/304/0/default.jpg
image_1236,https://www.e-manuscripta.ch/i3f/v20/1984828/manifest,https://www.e-manuscripta.ch/i3f/v21/1984829/full/304/0/default.jpg
image_1237,https://www.e-manuscripta.ch/i3f/v20/1984833/manifest,https://www.e-manuscripta.ch/i3f/v21/1984834/full/304/0/default.jpg
image_1238,https://www.e-manuscripta.ch/i3f/v20/1984838/manifest,https://www.e-manuscripta.ch/i3f/v21/1984839/full/304/0/default.jpg
image_1239,https://www.e-manuscripta.ch/i3f/v20/1984842/manifest,https://www.e-manuscripta.ch/i3f/v21/1984843/full/304/0/default.jpg
image_1240,https://www.e-manuscripta.ch/i3f/v20/1984847/manifest,https://www.e-manuscripta.ch/i3f/v21/1984848/full/304/0/default.jpg
image_1241,https://www.e-manuscripta.ch/i3f/v20/1984851/manifest,https://www.e-manuscripta.ch/i3f/v21/1984852/full/304/0/default.jpg
image_1242,https://www.e-manuscripta.ch/i3f/v20/1984855/manifest,https://www.e-manuscripta.ch/i3f/v21/1984856/full/304/0/default.jpg
image_1243,https://www.e-manuscripta.ch/i3f/v20/1984860/manifest,https://www.e-manuscripta.ch/i3f/v21/1984861/full/304/0/default.jpg
image_1244,https://www.e-manuscripta.ch/i3f/v20/1984864/manifest,https://www.e-manuscripta.ch/i3f/v21/1984865/full/304/0/default.jpg
image_1245,https://www.e-manuscripta.ch/i3f/v20/1984869/manifest,https://www.e-manuscripta.ch/i3f/v21/1984870/full/304/0/default.jpg
image_1246,https://www.e-manuscripta.ch/i3f/v20/1984874/manifest,https://www.e-manuscripta.ch/i3f/v21/1984875/full/304/0/default.jpg
image_1247,https://www.e-manuscripta.ch/i3f/v20/1984878/manifest,https://www.e-manuscripta.ch/i3f/v21/1984879/full/304/0/default.jpg
image_1248,https://www.e-manuscripta.ch/i3f/v20/1984882/manifest,https://www.e-manuscripta.ch/i3f/v21/1984883/full/304/0/default.jpg
image_1249,https://www.e-manuscripta.ch/i3f/v20/1984887/manifest,https://www.e-manuscripta.ch/i3f/v21/1984888/full/304/0/default.jpg
image_1250,https://www.e-manuscripta.ch/i3f/v20/1984892/manifest,https://www.e-manuscripta.ch/i3f/v21/1984893/full/304/0/default.jpg
image_1251,https://www.e-manuscripta.ch/i3f/v20/1984896/manifest,https://www.e-manuscripta.ch/i3f/v21/1984897/full/304/0/default.jpg
image_1252,https://www.e-manuscripta.ch/i3f/v20/1984901/manifest,https://www.e-manuscripta.ch/i3f/v21/1984902/full/304/0/default.jpg
image_1253,https://www.e-manuscripta.ch/i3f/v20/1984905/manifest,https://www.e-manuscripta.ch/i3f/v21/1984906/full/304/0/default.jpg
image_1254,https://www.e-manuscripta.ch/i3f/v20/1984910/manifest,https://www.e-manuscripta.ch/i3f/v21/1984911/full/304/0/default.jpg
image_1255,https://www.e-manuscripta.ch/i3f/v20/1984915/manifest,https://www.e-manuscripta.ch/i3f/v21/1984916/full/304/0/default.jpg
image_1256,https://www.e-manuscripta.ch/i3f/v20/1984919/manifest,https://www.e-manuscripta.ch/i3f/v21/1984920/full/304/0/default.jpg
image_1257,https://www.e-manuscripta.ch/i3f/v20/1984924/manifest,https://www.e-manuscripta.ch/i3f/v21/1984925/full/304/0/default.jpg
image_1258,https://www.e-manuscripta.ch/i3f/v20/1984929/manifest,https://www.e-manuscripta.ch/i3f/v21/1984930/full/304/0/default.jpg
image_1259,https://www.e-manuscripta.ch/i3f/v20/1984934/manifest,https://www.e-manuscripta.ch/i3f/v21/1984935/full/304/0/default.jpg
image_1260,https://www.e-manuscripta.ch/i3f/v20/1984939/manifest,https://www.e-manuscripta.ch/i3f/v21/1984940/full/304/0/default.jpg
image_1261,https://www.e-manuscripta.ch/i3f/v20/1984943/manifest,https://www.e-manuscripta.ch/i3f/v21/1984944/full/304/0/default.jpg
image_1262,https://www.e-manuscripta.ch/i3f/v20/1984948/manifest,https://www.e-manuscripta.ch/i3f/v21/1984949/full/304/0/default.jpg
image_1263,https://www.e-manuscripta.ch/i3f/v20/1984953/manifest,https://www.e-manuscripta.ch/i3f/v21/1984955/full/304/0/default.jpg
image_1264,https://www.e-manuscripta.ch/i3f/v20/1984958/manifest,https://www.e-manuscripta.ch/i3f/v21/1984959/full/304/0/default.jpg
image_1265,https://www.e-manuscripta.ch/i3f/v20/1984963/manifest,https://www.e-manuscripta.ch/i3f/v21/1984964/full/304/0/default.jpg
image_1266,https://www.e-manuscripta.ch/i3f/v20/1984967/manifest,https://www.e-manuscripta.ch/i3f/v21/1984968/full/304/0/default.jpg
image_1267,https://www.e-manuscripta.ch/i3f/v20/1984972/manifest,https://www.e-manuscripta.ch/i3f/v21/1984973/full/304/0/default.jpg
image_1268,https://www.e-manuscripta.ch/i3f/v20/1984977/manifest,https://www.e-manuscripta.ch/i3f/v21/1984978/full/304/0/default.jpg
image_1269,https://www.e-manuscripta.ch/i3f/v20/1984981/manifest,https://www.e-manuscripta.ch/i3f/v21/1984982/full/304/0/default.jpg
image_1270,https://www.e-manuscripta.ch/i3f/v20/1984986/manifest,https://www.e-manuscripta.ch/i3f/v21/1984987/full/304/0/default.jpg
image_1271,https://www.e-manuscripta.ch/i3f/v20/1984990/manifest,https://www.e-manuscripta.ch/i3f/v21/1984991/full/304/0/default.jpg
image_1275,https://www.e-manuscripta.ch/i3f/v20/1984995/manifest,https://www.e-manuscripta.ch/i3f/v21/1984996/full/304/0/default.jpg
image_1276,https://www.e-manuscripta.ch/i3f/v20/1985000/manifest,https://www.e-manuscripta.ch/i3f/v21/1985001/full/304/0/default.jpg
image_1277,https://www.e-manuscripta.ch/i3f/v20/1985004/manifest,https://www.e-manuscripta.ch/i3f/v21/1985005/full/304/0/default.jpg
image_1278,https://www.e-manuscripta.ch/i3f/v20/1985009/manifest,https://www.e-manuscripta.ch/i3f/v21/1985010/full/304/0/default.jpg
image_1279,https://www.e-manuscripta.ch/i3f/v20/1985013/manifest,https://www.e-manuscripta.ch/i3f/v21/1985014/full/304/0/default.jpg
image_1280,https://www.e-manuscripta.ch/i3f/v20/1985018/manifest,https://www.e-manuscripta.ch/i3f/v21/1985019/full/304/0/default.jpg
image_1281,https://www.e-manuscripta.ch/i3f/v20/1985023/manifest,https://www.e-manuscripta.ch/i3f/v21/1985024/full/304/0/default.jpg
image_1282,https://www.e-manuscripta.ch/i3f/v20/1985028/manifest,https://www.e-manuscripta.ch/i3f/v21/1985029/full/304/0/default.jpg
image_1283,https://www.e-manuscripta.ch/i3f/v20/1985033/manifest,https://www.e-manuscripta.ch/i3f/v21/1985034/full/304/0/default.jpg
image_1284,https://www.e-manuscripta.ch/i3f/v20/1985038/manifest,https://www.e-manuscripta.ch/i3f/v21/1985039/full/304/0/default.jpg
image_1285,https://www.e-manuscripta.ch/i3f/v20/1985042/manifest,https://www.e-manuscripta.ch/i3f/v21/1985043/full/304/0/default.jpg
image_1286,https://www.e-manuscripta.ch/i3f/v20/1985047/manifest,https://www.e-manuscripta.ch/i3f/v21/1985048/full/304/0/default.jpg
image_1287,https://www.e-manuscripta.ch/i3f/v20/1985053/manifest,https://www.e-manuscripta.ch/i3f/v21/1985054/full/304/0/default.jpg
image_1288,https://www.e-manuscripta.ch/i3f/v20/1985057/manifest,https://www.e-manuscripta.ch/i3f/v21/1985058/full/304/0/default.jpg
image_1289,https://www.e-manuscripta.ch/i3f/v20/1985062/manifest,https://www.e-manuscripta.ch/i3f/v21/1985063/full/304/0/default.jpg
image_1327,https://www.e-manuscripta.ch/i3f/v20/1985218/manifest,https://www.e-manuscripta.ch/i3f/v21/1985219/full/304/0/default.jpg
image_1328,https://www.e-manuscripta.ch/i3f/v20/1985223/manifest,https://www.e-manuscripta.ch/i3f/v21/1985224/full/304/0/default.jpg
image_1329,https://www.e-manuscripta.ch/i3f/v20/1985228/manifest,https://www.e-manuscripta.ch/i3f/v21/1985229/full/304/0/default.jpg
image_1330,https://www.e-manuscripta.ch/i3f/v20/1985232/manifest,https://www.e-manuscripta.ch/i3f/v21/1985233/full/304/0/default.jpg
image_1331,https://www.e-manuscripta.ch/i3f/v20/1985237/manifest,https://www.e-manuscripta.ch/i3f/v21/1985238/full/304/0/default.jpg
image_1332,https://www.e-manuscripta.ch/i3f/v20/1985241/manifest,https://www.e-manuscripta.ch/i3f/v21/1985242/full/304/0/default.jpg
image_1333,https://www.e-manuscripta.ch/i3f/v20/1985246/manifest,https://www.e-manuscripta.ch/i3f/v21/1985247/full/304/0/default.jpg
image_1334,https://www.e-manuscripta.ch/i3f/v20/1985251/manifest,https://www.e-manuscripta.ch/i3f/v21/1985252/full/304/0/default.jpg
image_2109,,
image_2114,,
image_2115,,
image_2117,,
image_2118,,
image_2126,,
image_2127,,
image_2128,,
image_2129,,
image_2130,,
image_2131,,
image_2132,,
image_1985,,
image_1994,,
image_1996,,
image_1997,,
image_1968,,
image_1969,,
image_1971,,
image_1990,,
image_1983,,
image_1984,,
image_1993,,
image_1975,,
image_1976,,
image_1992,,
image_2174,,
image_2211,,
image_1980,,
image_1981,,
image_1986,,
image_2121,,
image_2154,,
image_2155,,
image_2157,,
image_2158,,
image_2159,,
image_2160,,
image_2161,,
image_2162,,
image_2163,,
image_2164,,
image_2165,,
image_2166,,
image_2167,,
image_2168,,
image_2169,,
image_2170,,
image_2171,,
image_2172,,
image_2173,,
image_2175,,
image_2176,,
image_2177,,
image_2178,,
image_2179,,
image_2180,,
image_2181,,
image_2182,,
image_2183,,
image_2184,,
image_2185,,
image_2186,,
image_2187,,
image_2188,,
image_2189,,
image_2190,,
image_2191,,
image_2192,,
image_2193,,
image_2194,,
image_2195,,
image_2196,,
image_2197,,
image_2198,,
image_2199,,
image_2200,,
image_2201,,
image_2202,,
image_2203,,
image_2206,,
image_2207,,
image_2208,,
image_2209,,
image_2212,,
image_2213,,
image_2214,,
image_2215,,
image_2216,,
image_2217,,
image_2218,,
image_2219,,
image_2220,,
image_2221,,
image_2222,,
image_2223,,
image_2224,,
image_2225,,
image_2226,,
image_2227,,
image_2228,,
image_2229,,
image_2204,,
image_2210,,
image_2205,,
image_2156,,
image_1335,,
image_1336,,
image_1337,,
image_1338,,
image_1339,https://www.e-manuscripta.ch/i3f/v20/1983312/manifest,https://www.e-manuscripta.ch/i3f/v21/1983313/full/304/0/default.jpg
image_1340,https://www.e-manuscripta.ch/i3f/v20/1983317/manifest,https://www.e-manuscripta.ch/i3f/v21/1983318/full/304/0/default.jpg
image_1341,,
image_1342,https://www.e-manuscripta.ch/i3f/v20/1983322/manifest,https://www.e-manuscripta.ch/i3f/v21/1983323/full/304/0/default.jpg
image_1343,,
image_1344,https://www.e-manuscripta.ch/i3f/v20/1983327/manifest,https://www.e-manuscripta.ch/i3f/v21/1983328/full/304/0/default.jpg
image_1345,https://www.e-manuscripta.ch/i3f/v20/1983332/manifest,https://www.e-manuscripta.ch/i3f/v21/1983333/full/304/0/default.jpg
image_1346,,
image_1347,https://www.e-manuscripta.ch/i3f/v20/1983336/manifest,https://www.e-manuscripta.ch/i3f/v21/1983337/full/304/0/default.jpg
image_1348,https://www.e-manuscripta.ch/i3f/v20/1983341/manifest,https://www.e-manuscripta.ch/i3f/v21/1983342/full/304/0/default.jpg
image_1349,https://www.e-manuscripta.ch/i3f/v20/1983346/manifest,https://www.e-manuscripta.ch/i3f/v21/1983347/full/304/0/default.jpg
image_1350,https://www.e-manuscripta.ch/i3f/v20/1983350/manifest,https://www.e-manuscripta.ch/i3f/v21/1983351/full/304/0/default.jpg
image_1351,https://www.e-manuscripta.ch/i3f/v20/1983355/manifest,https://www.e-manuscripta.ch/i3f/v21/1983356/full/304/0/default.jpg
image_1352,https://www.e-manuscripta.ch/i3f/v20/1983359/manifest,https://www.e-manuscripta.ch/i3f/v21/1983360/full/304/0/default.jpg
