letter_key,title,iiif_manifest_url,type,people_sending,people_addressed,date,von / an [provisorisch],place_of_sender,content_and_medium,folder_name,editorial_comments_1,ref_code_fonds,shelfmark,repository,repo_url,archival_history,rights,language,attachments,published_in,cited_in,editorial_comments_2
letter_0558,"Annemarie Schwarzenbach an Anita Forrer, 1938-05",https://iiif.ub.unibe.ch/presentation/v3/manifest/5b9a1e4f-84df-42bf-9527-c1a3d76d4d1d,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05,Annemarie Schwarzenbach an Anita Forrer,Samedan,1 Brief,20,Donnerstag Mitternacht,,SLA-Schwarzenbach-B-1-FOR-003,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898287,,,Deutsch,,,,"Tod einer Cousine von Forrer; AS schreibt über eigenen Suizidversuch; Tod der Freundin Inge Westerndorp; nicht gut lesbarer Brief, AS in Klinik?"
letter_0559,"Annemarie Schwarzenbach an Anita Forrer, 1938-05",https://iiif.ub.unibe.ch/presentation/v3/manifest/c15dc758-b891-4129-ba20-69a085950cea,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05,Annemarie Schwarzenbach an Anita Forrer,Samedan,1 Brief,20,Samstag,,SLA-Schwarzenbach-B-1-FOR-004,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898288,,,Deutsch,,,,
letter_0560,"Annemarie Schwarzenbach an Anita Forrer, 1938-05",https://iiif.ub.unibe.ch/presentation/v3/manifest/cc6199e7-52fa-4441-bd9a-26945d9594ba,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05,Annemarie Schwarzenbach an Anita Forrer,Samedan,1 Brief,20,Sonntag morgen,,SLA-Schwarzenbach-B-1-FOR-005,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898289,,,Deutsch,,,,"Erwähnt USA-Aufenthalt, sei einen Winter lang fast gesund gewesen; Rückfall in Drogensucht; Reise in den Mittelwesten; Chinapläne, die auf Erika Manns anraten nicht zustande kamen"
letter_0561,"Annemarie Schwarzenbach an Anita Forrer, 1938-05",https://iiif.ub.unibe.ch/presentation/v3/manifest/793bb5b7-7fd9-4385-90a6-5c33ad9a9ee1,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05,Annemarie Schwarzenbach an Anita Forrer,Samedan,1 Brief,20,,,SLA-Schwarzenbach-B-1-FOR-006,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898290,,,Deutsch,,,,
letter_0562,"Annemarie Schwarzenbach an Anita Forrer, 1938-05",https://iiif.ub.unibe.ch/presentation/v3/manifest/bfbc62e5-1f88-4f2a-b20a-a0bc7618eff2,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05,Annemarie Schwarzenbach an Anita Forrer,Samedan,1 Brief,20,Dienstag nacht,,SLA-Schwarzenbach-B-1-FOR-007,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898291,,,Deutsch,,,,
letter_0564,"Annemarie Schwarzenbach an Anita Forrer, 1938-05",https://iiif.ub.unibe.ch/presentation/v3/manifest/fcc1f794-4517-46cd-aefe-3447603cf2bd,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05,Annemarie Schwarzenbach an Anita Forrer,Samedan,1 Brief,20,Mittwoch nacht,,SLA-Schwarzenbach-B-1-FOR-009,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898293,,,Deutsch,,,,
letter_0565,"Annemarie Schwarzenbach an Anita Forrer, 1938-05",https://iiif.ub.unibe.ch/presentation/v3/manifest/19ae8ff7-93d7-4627-a682-c99c0b7f8a21,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05,Annemarie Schwarzenbach an Anita Forrer,Horgen,1 Brief,20,Mittwoch nachmittag,,SLA-Schwarzenbach-B-1-FOR-010,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898294,,,Deutsch,,,,
letter_0567,"Annemarie Schwarzenbach an Anita Forrer, 1938-05",https://iiif.ub.unibe.ch/presentation/v3/manifest/1f9156f2-bee8-4f01-9bf2-060f548ec56a,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05,Annemarie Schwarzenbach an Anita Forrer,Horgen,1 Brief,20,"Dienstagabend, im Bett",,SLA-Schwarzenbach-B-1-FOR-012,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898296,,,Deutsch,,,,AS erwähnt Aufnahmen von Helen Fischer. Auch andernorts [Brief an Kübler?] über Publikationen über Südamerika geschrieben
letter_0556,"Annemarie Schwarzenbach an Anita Forrer, 1938-05-04",https://iiif.ub.unibe.ch/presentation/v3/manifest/1d9ad1a9-956a-4fde-8663-27bc41ebabbd,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05-04,Annemarie Schwarzenbach an Anita Forrer,Sils/Segl Baselgia,1 Brief,20,,,SLA-Schwarzenbach-B-1-FOR-001,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898284,,,Deutsch,,,,"AS möchte Forrer in Malans besuchen und danach nach Zürich fahren, sofern Dr. Ruppaner es erlaube"
letter_0563,"Annemarie Schwarzenbach an Anita Forrer, 1938-05-18",https://iiif.ub.unibe.ch/presentation/v3/manifest/08570717-9245-4c98-98b9-060902d30ec6,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05-18,Annemarie Schwarzenbach an Anita Forrer,Samedan,1 Telegramm,20,15h45,,SLA-Schwarzenbach-B-1-FOR-008,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898292,,,Deutsch,,,,
letter_0571,"Annemarie Schwarzenbach an Anita Forrer, 1938-05-1938-06",https://iiif.ub.unibe.ch/presentation/v3/manifest/ae3c3399-6ec2-4ace-972e-65c1020c11f0,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05-1938-06,Annemarie Schwarzenbach an Anita Forrer,Sils/Segl Baselgia,1 Brief,20,Montag Datum geschätzt,,SLA-Schwarzenbach-B-1-FOR-016,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898300,,,Deutsch,,,,"erwähnt Fotografien von letztem Sommer, die sie von Breslauer bekommen hat"
letter_0572,"Annemarie Schwarzenbach an Anita Forrer, 1938-05-1938-06",https://iiif.ub.unibe.ch/presentation/v3/manifest/2dba6f29-06d5-4590-8aff-f11c13453786,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05-1938-06,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,Wohlmöglich Mai oder Juni 1938,,SLA-Schwarzenbach-B-1-FOR-017,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898301,,,Deutsch,,,,
letter_0566,"Annemarie Schwarzenbach an Anita Forrer, 1938-05-26",https://iiif.ub.unibe.ch/presentation/v3/manifest/ba3dc868-c0b8-48b0-92dc-54a3d0a8f892,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05-26,Annemarie Schwarzenbach an Anita Forrer,Zürich (Stadt),1 Telegramm,20,16h10,,SLA-Schwarzenbach-B-1-FOR-011,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898295,,,Deutsch,,,,
letter_0568,"Annemarie Schwarzenbach an Anita Forrer, 1938-05-28",https://iiif.ub.unibe.ch/presentation/v3/manifest/a13c96f2-f0cc-448a-843d-f8041212670c,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05-28,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Samstag abend, Kontextinformation siehe Kopie",,SLA-Schwarzenbach-B-1-FOR-013,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898297,,,Deutsch,Kopie,,,"AS erwähnt Interview mit Altbundesrat in Bern! siehe Artikel in der ZI; Beim schreiben ""das Herz der Menschen anrühren"" > siehe Interview ohne Reporter; AS könne nicht glücklich sein, um schreiben zu können"
letter_0569,"Annemarie Schwarzenbach an Anita Forrer, 1938-05-28",https://iiif.ub.unibe.ch/presentation/v3/manifest/5bce0ae1-b695-446f-924c-0a0096dc356c,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-05-28,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Samstag abend geschätzt 28.05.1938, Kontextinformation siehe Kopie",,SLA-Schwarzenbach-B-1-FOR-014,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898298,,,Deutsch,Kopie,,,
letter_0574,"Annemarie Schwarzenbach an Anita Forrer, 1938-06",https://iiif.ub.unibe.ch/presentation/v3/manifest/f403ad30-6844-48cd-9417-15d88681f1a1,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06,Annemarie Schwarzenbach an Anita Forrer,Sils/Segl Baselgia,1 Brief,20,Datum geschätzt,,SLA-Schwarzenbach-B-1-FOR-019,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898303,,,Deutsch,,,,"Vergleicht Zustand mit Zustand, als sie im Dezember in den USA gewesen sei > Rückfall in Drogensucht"
letter_0576,"Annemarie Schwarzenbach an Anita Forrer, 1938-06",https://iiif.ub.unibe.ch/presentation/v3/manifest/55c361d9-c3a1-47ae-9ac7-20152af9f413,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06,Annemarie Schwarzenbach an Anita Forrer,Sils/Segl Baselgia,1 Brief,20,"Montag, Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-021,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898855,,,Deutsch,,,,EM ist ohne AS in die USA gereist; AS habe auch schon länger nichts mehr von BHW gehört
letter_0577,"Annemarie Schwarzenbach an Anita Forrer, 1938-06",https://iiif.ub.unibe.ch/presentation/v3/manifest/a79eecaa-cd8b-4320-ab49-1ff00ccdc858,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,Datum ist geschätzt,,SLA-Schwarzenbach-B-1-FOR-022,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898856,,,Deutsch,,,,
letter_0570,"Annemarie Schwarzenbach an Anita Forrer, 1938-06-03",https://iiif.ub.unibe.ch/presentation/v3/manifest/0e036ccf-bcba-41f4-b921-8a7d70bb6a9f,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06-03,Annemarie Schwarzenbach an Anita Forrer,Sils/Segl Baselgia,1 Brief,20,"Sonntag abend (handschriftliche Datierung ist falschlich, 03.06.1938 war ein Freitag)",,SLA-Schwarzenbach-B-1-FOR-015,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898299,,,Deutsch,,,,
letter_0573,"Annemarie Schwarzenbach an Anita Forrer, 1938-06-03",https://iiif.ub.unibe.ch/presentation/v3/manifest/b9d92615-e7e9-4e91-82a9-f120a5c82769,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06-03,Annemarie Schwarzenbach an Anita Forrer,Sils/Segl Baselgia,1 Brief,20,"Freitag abend, Datum handschriftlich auf Kopie",,SLA-Schwarzenbach-B-1-FOR-018,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898302,,,Deutsch,Kopie,,,
letter_0575,"Annemarie Schwarzenbach an Anita Forrer, 1938-06-16",https://iiif.ub.unibe.ch/presentation/v3/manifest/89c70c4b-62fa-4b15-be30-1ab8af3a896a,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06-16,Annemarie Schwarzenbach an Anita Forrer,Sils/Segl Baselgia,1 Brief,20,Donnerstag,,SLA-Schwarzenbach-B-1-FOR-020,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898854,,,Deutsch,,,,
letter_0578,"Annemarie Schwarzenbach an Anita Forrer, 1938-06-24",https://iiif.ub.unibe.ch/presentation/v3/manifest/10f083f4-8d50-443a-af83-afb671a8e017,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06-24,Annemarie Schwarzenbach an Anita Forrer,Sils/Segl Baselgia,1 Brief,20,Freitag mittag,,SLA-Schwarzenbach-B-1-FOR-023,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898304,,,Deutsch,,,,
letter_0579,"Annemarie Schwarzenbach an Anita Forrer, 1938-06-24",https://iiif.ub.unibe.ch/presentation/v3/manifest/112e21a6-1396-45f2-9a29-ffd4f534d485,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06-24,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,Freitag nacht - nach dem Telefon,,SLA-Schwarzenbach-B-1-FOR-024,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898305,,,Deutsch,,,,
letter_0580,"Annemarie Schwarzenbach an Anita Forrer, 1938-06-25",https://iiif.ub.unibe.ch/presentation/v3/manifest/f477031e-e43e-43aa-b78f-ca938c34df65,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06-25,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,Datum geschätzt,,SLA-Schwarzenbach-B-1-FOR-025,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898371,,,Deutsch,,,,
letter_0581,"Annemarie Schwarzenbach an Anita Forrer, 1938-06-25",https://iiif.ub.unibe.ch/presentation/v3/manifest/9e0d9b0d-c771-43b5-9d5d-95c6aa68540e,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06-25,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,Samstag vormittag,,SLA-Schwarzenbach-B-1-FOR-026,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898857,,,Deutsch,,,,"AS beschreibt schwierigen Charakter von Giehse, Verweis auf die Zeit in den USA [nicht relevant für USA-Reisen > nicht in separater Liste aufgenommen]"
letter_0582,"Annemarie Schwarzenbach an Anita Forrer, 1938-06-26",https://iiif.ub.unibe.ch/presentation/v3/manifest/8042fb17-c204-454a-82e5-02f8046202ee,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06-26,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,Samstag nacht,,SLA-Schwarzenbach-B-1-FOR-027,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898858,,,Deutsch,,,,AS habe immer noch nichts von BHW gehört
letter_0583,"Annemarie Schwarzenbach an Anita Forrer, 1938-06-28",https://iiif.ub.unibe.ch/presentation/v3/manifest/8c1b860b-b479-48d5-adb0-07aad98c8c27,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06-28,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,Dienstag,,SLA-Schwarzenbach-B-1-FOR-028,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898859,,,Deutsch,,,,
letter_0584,"Annemarie Schwarzenbach an Anita Forrer, 1938-06-29",https://iiif.ub.unibe.ch/presentation/v3/manifest/6d42dbe5-3b2e-43ed-bd22-098f8cb137cb,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06-29,Annemarie Schwarzenbach an Anita Forrer,Sils,1 Telegramm,20,,,SLA-Schwarzenbach-B-1-FOR-029,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898860,,,Deutsch,,,,
letter_0585,"Annemarie Schwarzenbach an Anita Forrer, 1938-06-30",https://iiif.ub.unibe.ch/presentation/v3/manifest/5ee73655-05fb-40c9-8d16-a594538963b7,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-06-30,Annemarie Schwarzenbach an Anita Forrer,Sils/Segl Baselgia,1 Brief,20,Donnerstag nacht,,SLA-Schwarzenbach-B-1-FOR-030,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898861,,,Deutsch,,,,
letter_0587,"Annemarie Schwarzenbach an Anita Forrer, 1938-07",https://iiif.ub.unibe.ch/presentation/v3/manifest/c803b2a6-f56c-422d-9470-dc304b945e01,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-07,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,Datum geschätzt,,SLA-Schwarzenbach-B-1-FOR-032,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898373,,,Deutsch,,,,
letter_0588,"Annemarie Schwarzenbach an Anita Forrer, 1938-07",https://iiif.ub.unibe.ch/presentation/v3/manifest/6f2d4825-e9ea-4e03-bb3a-35d6447e3a35,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-07,Annemarie Schwarzenbach an Anita Forrer,Kreuzlingen,1 Brief,20,Freitag,,SLA-Schwarzenbach-B-1-FOR-033,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898374,,,Deutsch,,,,
letter_0589,"Annemarie Schwarzenbach an Anita Forrer, 1938-07",https://iiif.ub.unibe.ch/presentation/v3/manifest/f18eb90b-f7d9-4527-8ed2-f2def25313eb,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-07,Annemarie Schwarzenbach an Anita Forrer,,1 Postkarte,20,,,SLA-Schwarzenbach-B-1-FOR-034,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898375,,,Deutsch,,,,
letter_0590,"Annemarie Schwarzenbach an Anita Forrer, 1938-07",https://iiif.ub.unibe.ch/presentation/v3/manifest/9cb02c59-8c16-4f6d-a1a1-a3b61e931f0d,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-07,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,,,SLA-Schwarzenbach-B-1-FOR-035,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898376,,,Deutsch,,,,
letter_0586,"Annemarie Schwarzenbach an Anita Forrer, 1938-07-12",https://iiif.ub.unibe.ch/presentation/v3/manifest/92fdac59-3f0e-46c2-95e1-1c14ab2b8632,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-07-12,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Dienstag abend, Datum handschriftlich auf Kopie",,SLA-Schwarzenbach-B-1-FOR-031,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898372,,,Deutsch,Kopie,,,
letter_0592,"Annemarie Schwarzenbach an Anita Forrer, 1938-07-1938-08",https://iiif.ub.unibe.ch/presentation/v3/manifest/554a5ff6-2a01-4f56-95c7-362d62498369,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-07-1938-08,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Sonntag, Datum geschätzt",,SLA-Schwarzenbach-B-1-FOR-037,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898550,,,Deutsch,,,,
letter_0593,"Annemarie Schwarzenbach an Anita Forrer, 1938-07-1938-08",https://iiif.ub.unibe.ch/presentation/v3/manifest/2657c460-6f81-471c-acc3-2c9113a0b248,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-07-1938-08,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Mittwoch, Datum geschätzt",,SLA-Schwarzenbach-B-1-FOR-038,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898551,,,Deutsch,,,,
letter_0591,"Annemarie Schwarzenbach an Anita Forrer, 1938-07-29",https://iiif.ub.unibe.ch/presentation/v3/manifest/483c6521-b971-4326-99f8-8068837494d8,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-07-29,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,,,SLA-Schwarzenbach-B-1-FOR-036,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898377,,,Deutsch,,,,
letter_0595,"Annemarie Schwarzenbach an Anita Forrer, 1938-08",https://iiif.ub.unibe.ch/presentation/v3/manifest/8c026400-2c55-4464-930d-0132702935cb,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-08,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Dienstag, Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-040,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898553,,,Deutsch,,,,"AS verweist auf Unfall in NY > EM sei immer für sie da gewesen; Bekanntschaft mit Capa in NY, Fotografien, er habe sie feige genannt, erwähnt Kriegsreportage von Capa"
letter_0596,"Annemarie Schwarzenbach an Anita Forrer, 1938-08",https://iiif.ub.unibe.ch/presentation/v3/manifest/f46a3969-d849-4c7f-a00b-b19ed677cdbf,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-08,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Dienstag nacht, Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-041,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898554,,,Deutsch,,,,
letter_0597,"Annemarie Schwarzenbach an Anita Forrer, 1938-08",https://iiif.ub.unibe.ch/presentation/v3/manifest/f299263b-b70c-4e28-b49a-3afe0ed97501,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-08,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Donnerstag, Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-042,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898623,,,Deutsch,,,,"AS erwähnt beruhigende Wirkung von EMs Anwesenheit in Amerika im Dezember, sei nun anders"
letter_0598,"Annemarie Schwarzenbach an Anita Forrer, 1938-08",https://iiif.ub.unibe.ch/presentation/v3/manifest/b7e59ec5-1581-4da1-aecc-35705f69ea9b,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-08,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Samstag ,Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-043,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898627,,,Deutsch,,,,
letter_0599,"Annemarie Schwarzenbach an Anita Forrer, 1938-08",https://iiif.ub.unibe.ch/presentation/v3/manifest/4c8ba0d2-9ba6-4fc0-b542-24a6d852c31d,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-08,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Mittwoch nacht, Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-044,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898628,,,Deutsch,,,,
letter_0600,"Annemarie Schwarzenbach an Anita Forrer, 1938-08",https://iiif.ub.unibe.ch/presentation/v3/manifest/857617d8-c03a-470b-9772-134ba8a9c1c4,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-08,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Dienstag, Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-045,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898629,,,Deutsch,,,,
letter_0601,"Annemarie Schwarzenbach an Anita Forrer, 1938-08",https://iiif.ub.unibe.ch/presentation/v3/manifest/e31f0b06-a19d-4323-bcd4-467c753bb0d2,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-08,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Mittwoch abend, Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-046,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898630,,,Deutsch,,,,
letter_0602,"Annemarie Schwarzenbach an Anita Forrer, 1938-08",https://iiif.ub.unibe.ch/presentation/v3/manifest/1428e903-8a96-430f-ab43-f6457c132809,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-08,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Montag nacht, Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-047,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898631,,,Deutsch,,,,
letter_0603,"Annemarie Schwarzenbach an Anita Forrer, 1938-08",https://iiif.ub.unibe.ch/presentation/v3/manifest/1ff33787-ff07-49dc-bd92-769c873a9b95,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-08,Annemarie Schwarzenbach an Anita Forrer,,1 Brief,20,"Dienstag, Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-048,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898632,,,Deutsch,,,,
letter_0594,"Annemarie Schwarzenbach an Anita Forrer, 1938-08-04",https://iiif.ub.unibe.ch/presentation/v3/manifest/fbbc67bb-05b3-4741-9961-9ddfa45a0040,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-08-04,Annemarie Schwarzenbach an Anita Forrer,Staad (Kanton Sankt Gallen),1 Telegramm,20,,,SLA-Schwarzenbach-B-1-FOR-039,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898552,,,Deutsch,,,,
letter_0605,"Annemarie Schwarzenbach an Anita Forrer, 1938-08-1938-09",https://iiif.ub.unibe.ch/presentation/v3/manifest/1ead447f-9b29-40f0-8f59-858c9e4a39a2,,"Schwarzenbach, Annemarie","Forrer, Anita",1938-08-1938-09,Annemarie Schwarzenbach an Anita Forrer,Sils/Segl Baselgia,1 Brief,20,"Montag, Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-050,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898634,,,Deutsch,,,,
