photo_id,label,iiif_manifest,id_sla,title,date,date_normalised,travel,photographer,people_on_photo,characteristics,comments_1,captions_1,captions_2,signatures,stamp,orientation,shape,url_helveticarchives,url_wikimedia,url_emanuscripta,iiif_manifest_emanuscripta,repository,published_in,mentioned_in,comments_2
image_0013,"Spanien, Barcelona: Menschen, 1933 [SLA-Schwarzenbach-A-5-01/014]",,SLA-Schwarzenbach-A-5-01/014,"Spanien, Barcelona: Menschen",1933,1933,Spanienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Paar am Strand von Barcelona,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=96759,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Spanien%2C_Barcelona-_Menschen_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-01-014.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-75296,https://www.e-manuscripta.ch/i3f/v20/1994857/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0014,"Spanien, Barcelona: Porträt, 1933 [SLA-Schwarzenbach-A-5-01/015]",,SLA-Schwarzenbach-A-5-01/015,"Spanien, Barcelona: Porträt",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)","Schwarzenbach, Annemarie (1908-1942)","schwarz-weiss, nicht aufgezogen",Annemarie Schwarzenbach hinter ihrem Auto,Barcelona,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=96760,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0015,"Spanien, Montserrat: Landschaft, 1933 [SLA-Schwarzenbach-A-5-01/016]",,SLA-Schwarzenbach-A-5-01/016,"Spanien, Montserrat: Landschaft",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Felsenlandschaft,Montserrat,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=96761,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0016,"Spanien, Montserrat: Landschaft, 1933 [SLA-Schwarzenbach-A-5-01/017]",,SLA-Schwarzenbach-A-5-01/017,"Spanien, Montserrat: Landschaft",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Felsenlandschaft,Montserrat,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=96762,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0017,"Spanien, Montserrat: Stadtansicht, 1933 [SLA-Schwarzenbach-A-5-01/018]",,SLA-Schwarzenbach-A-5-01/018,"Spanien, Montserrat: Stadtansicht",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Kirche von Montserrat,Montserrat,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=96763,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0018,"Spanien, Montserrat: Menschen, 1933 [SLA-Schwarzenbach-A-5-01/019]",,SLA-Schwarzenbach-A-5-01/019,"Spanien, Montserrat: Menschen",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Familienpicknick unter dem Baum,Montserrat,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=96764,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0019,"Spanien, Seo de Urgel: Reiter, 1933 [SLA-Schwarzenbach-A-5-01/020]",,SLA-Schwarzenbach-A-5-01/020,"Spanien, Seo de Urgel: Reiter",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Soldat auf Pferd in Seo de Urgel,Seo de Urgel,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=96765,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0020,"Spanien, Seo de Urgel: Soldat, 1933 [SLA-Schwarzenbach-A-5-01/021]",,SLA-Schwarzenbach-A-5-01/021,"Spanien, Seo de Urgel: Soldat",1933,1933,Spanienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Soldat,Spanische S......,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=96766,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Spanien%2C_Seo_de_Urgel-_Soldat_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-01-021.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-75297,https://www.e-manuscripta.ch/i3f/v20/1994862/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0021,"Spanien, Puigcerda: Strassencafé, 1933 [SLA-Schwarzenbach-A-5-01/022]",,SLA-Schwarzenbach-A-5-01/022,"Spanien, Puigcerda: Strassencafé",1933,1933,Spanienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Männer im Café am Fluss in Puigcerda,Puigcerda!,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=96767,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Spanien%2C_Puigcerda-_Strassencaf%C3%A9_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-01-022.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-75298,https://www.e-manuscripta.ch/i3f/v20/1994866/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0022,"Spanien, Seo de Urgel: Kinder, 1933 [SLA-Schwarzenbach-A-5-01/023]",,SLA-Schwarzenbach-A-5-01/023,"Spanien, Seo de Urgel: Kinder",1933,1933,Spanienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Eine Gruppe Kinder im Regen,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=96768,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Spanien%2C_Seo_de_Urgel-_Kinder_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-01-023.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-75299,https://www.e-manuscripta.ch/i3f/v20/1994871/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0023,"Andorra: Menschen, 1933 [SLA-Schwarzenbach-A-5-01/024]",,SLA-Schwarzenbach-A-5-01/024,Andorra: Menschen,1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Menschen vor einem Haus,68. Die Republik Andorra : die Fassade des Gebäudes der Republik. Foto: M. Brauer-Akademia¦1 And,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97013,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0024,"Andorra: Gefängnis, 1933 [SLA-Schwarzenbach-A-5-01/025]",,SLA-Schwarzenbach-A-5-01/025,Andorra: Gefängnis,1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Fenster mit Gittern,"66. Die Republik Andorra: das Gefängnis. Foto: M-Brauer [durchgestrichen, ersetzt durch Breslauer]-Akademia¦3 And",(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97014,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0025,"Spanien, Pyrenäen: Landschaft, 1933 [SLA-Schwarzenbach-A-5-01/026]",,SLA-Schwarzenbach-A-5-01/026,"Spanien, Pyrenäen: Landschaft",1933,1933,Spanienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Felsige Berglandschaft,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97015,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Spanien%2C_Pyren%C3%A4en-_Landschaft_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-01-026.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-75300,https://www.e-manuscripta.ch/i3f/v20/1994875/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0026,"Spanien, Pyrenäen: Landschaft, 1933 [SLA-Schwarzenbach-A-5-01/027]",,SLA-Schwarzenbach-A-5-01/027,"Spanien, Pyrenäen: Landschaft",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Felsige Berglandschaft,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97016,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0027,"Spanien, Pyrenäen: Landschaft, 1933 [SLA-Schwarzenbach-A-5-01/028]",,SLA-Schwarzenbach-A-5-01/028,"Spanien, Pyrenäen: Landschaft",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen","Gebirgsstrasse mit Auto, von Felsen eingerahmt",(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97017,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0028,"Spanien, Pyrenäen: Felsen, 1933 [SLA-Schwarzenbach-A-5-01/029]",,SLA-Schwarzenbach-A-5-01/029,"Spanien, Pyrenäen: Felsen",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Auto neben Felswand,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97018,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0029,"Spanien, Pyrenäen: Menschen, 1933 [SLA-Schwarzenbach-A-5-01/030]",,SLA-Schwarzenbach-A-5-01/030,"Spanien, Pyrenäen: Menschen",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Mann mit Schirm und einem Schwein,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97019,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0030,"Spanien, Pyrenäen: Porträt, 1933 [SLA-Schwarzenbach-A-5-01/031]",,SLA-Schwarzenbach-A-5-01/031,"Spanien, Pyrenäen: Porträt",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)","Schwarzenbach, Annemarie (1908-1942)","schwarz-weiss, nicht aufgezogen","AS neben Auto, daneben geht ein Mann mit seinen Schafen vorbei",2 Welten = 1 Landstrasse,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97020,,,,Schweizerisches Literaturarchiv (SLA),,"Sykora, Von sich aus ins Weite 2020, S. 136-137.",
image_0031,"Spanien, Pyrenäen: Haus, 1933 [SLA-Schwarzenbach-A-5-01/032]",,SLA-Schwarzenbach-A-5-01/032,"Spanien, Pyrenäen: Haus",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Landhaus mit Ziegeln und grossem Kamin,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97021,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0032,"Spanien, Loyola: Menschen, 1933 [SLA-Schwarzenbach-A-5-01/033]",,SLA-Schwarzenbach-A-5-01/033,"Spanien, Loyola: Menschen",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen","Frau mit Kind auf dem Arm, daneben Kühe",Loyola,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97022,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0033,"Spanien, Pyrenäen: Kind, 1933 [SLA-Schwarzenbach-A-5-01/034]",,SLA-Schwarzenbach-A-5-01/034,"Spanien, Pyrenäen: Kind",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Kleines Kind,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97023,,,,Schweizerisches Literaturarchiv (SLA),,"Sykora, Zum fotografischen Œuvre 1993, S. 86.; Sykora, Ausser Kurs 1998, S. 218-219.",
image_0034,"Spanien, Pyrenäen: Kinder, 1933 [SLA-Schwarzenbach-A-5-01/035]",,SLA-Schwarzenbach-A-5-01/035,"Spanien, Pyrenäen: Kinder",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",zwei Kinder,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97040,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0035,"Spanien, Pyrenäen: Porträt, 1933 [SLA-Schwarzenbach-A-5-01/036]",,SLA-Schwarzenbach-A-5-01/036,"Spanien, Pyrenäen: Porträt",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)","Schwarzenbach, Annemarie (1908-1942)","schwarz-weiss, nicht aufgezogen",Kinder neben dem Auto von Annemarie Schwarzenbach,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97041,,,,Schweizerisches Literaturarchiv (SLA),"Miermont, La quête de rêel, S. 33.",,
image_0036,"Spanien, Pyrenäen: Kinder, 1933 [SLA-Schwarzenbach-A-5-01/037]",,SLA-Schwarzenbach-A-5-01/037,"Spanien, Pyrenäen: Kinder",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Gruppe von Kindern,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97042,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0037,"Spanien, Pyrenäen: Frau, 1933 [SLA-Schwarzenbach-A-5-01/040]",,SLA-Schwarzenbach-A-5-01/040,"Spanien, Pyrenäen: Frau",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Zigeunerin,55. Eine schöne typische Zigeunerin der Ostpyrennäen¦Foto: M. Brauer-Akademia,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97045,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0038,"Spanien, Pyrenäen: Kind, 1933 [SLA-Schwarzenbach-A-5-01/041]",,SLA-Schwarzenbach-A-5-01/041,"Spanien, Pyrenäen: Kind",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen","Kleines Kind, an der Hand gehalten",(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97046,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0039,"Spanien, Loyola: Kloster, 1933 [SLA-Schwarzenbach-A-5-01/042]",,SLA-Schwarzenbach-A-5-01/042,"Spanien, Loyola: Kloster",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Ansicht des Klosters mit der Kuppel,Loyola,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97047,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0040,"Spanien, Loyola: Mann, 1933 [SLA-Schwarzenbach-A-5-01/043]",,SLA-Schwarzenbach-A-5-01/043,"Spanien, Loyola: Mann",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Mann in Uniform,Loyola,41. Kloster Loyola¦Der einzige Bewohner des Klosters Loyola (Er ist zwar angezogen wie ein Polizist und wird wahrscheinlich auch die Polizeifunktionen des kleinen Ortes innehaben) ¦Foto: M. Brauer-Akademia¦Alle fünf Minuten nach Waffen untersucht¦(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97048,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0041,"Spanien, Loyola: Treppen, 1933 [SLA-Schwarzenbach-A-5-01/044]",,SLA-Schwarzenbach-A-5-01/044,"Spanien, Loyola: Treppen",1933,1933,Spanienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Treppenstufen beim Kloster,Loyola,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97049,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Spanien%2C_Loyola-_Treppen_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-01-044.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-75301,https://www.e-manuscripta.ch/i3f/v20/1994880/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0042,"Spanien, Loyola: Fassade, 1933 [SLA-Schwarzenbach-A-5-01/045]",,SLA-Schwarzenbach-A-5-01/045,"Spanien, Loyola: Fassade",1933,1933,Spanienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Fassade des Klosters,Loyola,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97073,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Spanien%2C_Loyola-_Fassade_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-01-045.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-75302,https://www.e-manuscripta.ch/i3f/v20/1994885/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0043,"Spanien, Loyola: Landschaft, 1933 [SLA-Schwarzenbach-A-5-01/046]",,SLA-Schwarzenbach-A-5-01/046,"Spanien, Loyola: Landschaft",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Ländliche Gegend in der Nähe des Klosters,26. Loyola ¦Landschaft¦Foto: M. Brauer-Akademia,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97074,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0044,"Spanien, Loyola: Klosteransicht, 1933 [SLA-Schwarzenbach-A-5-01/047]",,SLA-Schwarzenbach-A-5-01/047,"Spanien, Loyola: Klosteransicht",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Backsteinhaus neben dem Kloster,"28. Kloster Loyola¦Loyola ist der Geburtsort und die Heimat des Ignatius von Loyola, des Gründers des Jesuitenordens. ¦Das Geburtshaus des Ignatius bildet heute einen Teil des Klosters.¦Foto: M-Brauer-Akademia",(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97075,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0045,"Spanien, Loyola: Klostergang, 1933 [SLA-Schwarzenbach-A-5-01/049]",,SLA-Schwarzenbach-A-5-01/049,"Spanien, Loyola: Klostergang",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Säulengang,31. Kloster Loyola ¦Einer der zahlosen einsamen riesigen Gänge¦Foto: M. Brauer-Akademia,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97077,,,,Schweizerisches Literaturarchiv (SLA),,,
image_0046,"Spanien, Loyola: Klostergang, 1933 [SLA-Schwarzenbach-A-5-01/050]",,SLA-Schwarzenbach-A-5-01/050,"Spanien, Loyola: Klostergang",1933,1933,Spanienreise,"Breslauer, Marianne (1909-2001)",,"schwarz-weiss, nicht aufgezogen",Korridor im Kloster,37. Im Kloster Loyola¦Gang mit Zellen¦Foto: M. Brauer-Akademia,(c) Fotostiftung Schweiz. Die Fotos von Marianne Breslauer werden mit freundlicher Genehmigung der Fotostiftung Schweiz angezeigt.,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=97078,,,,Schweizerisches Literaturarchiv (SLA),,,
